"purchase_id","Model","Price","Engine_Power","Transmission","Fuel_Type","Num_Additional_Options"
4874,"Kalina",9e+05,92,"AT","Petrol",0
4875,"2113",1950000,122,"MT","Petrol",1
4876,"Niva Travel",3050000,122,"MT","Petrol",1
4877,"21099",1300000,127,"MT","Petrol",1
4878,"2115",2900000,137,"MT","Petrol",0
4879,"Samara",3200000,117,"AT","Petrol",3
4880,"2114",2600000,137,"MT","Petrol",2
4881,"2110",1e+06,112,"MT","Petrol",0
4882,"Samara",7e+05,122,"MT","Petrol",0
4883,"Oka",1900000,127,"MT","Petrol",3
4884,"Priora",1200000,137,"AT","Petrol",1
4885,"2107",1400000,137,"MT","Petrol",4
4886,"Niva Legend",2950000,142,"MT","Petrol",1
4887,"2107",1550000,122,"AT","Petrol",0
4888,"Vesta",950000,137,"MT","Petrol",3
4889,"21099",2200000,87,"MT","Petrol",5
4890,"XRay",3100000,102,"MT","Petrol",1
4891,"2113",2550000,107,"AT","Petrol",2
4892,"2115",8e+05,87,"AT","Petrol",1
4893,"Granta",1150000,92,"MT","Petrol",0
4894,"XRay",2200000,132,"MT","Petrol",3
4895,"Kalina",1400000,107,"AT","Petrol",3
4896,"Vesta",1500000,97,"MT","Petrol",1
4897,"Oka",1400000,117,"MT","Petrol",4
4898,"Niva Travel",3e+06,107,"MT","Petrol",1
4899,"XRay",2400000,102,"MT","Petrol",3
4900,"Oka",9e+05,147,"MT","Petrol",4
4901,"2107",1800000,137,"AT","Diesel",1
4902,"2107",2850000,127,"AT","Petrol",1
4903,"Samara",2200000,97,"MT","Petrol",3
4904,"Granta",1650000,122,"MT","Diesel",1
4905,"Samara",1700000,107,"AT","Petrol",2
4906,"Niva Travel",1250000,112,"MT","Petrol",1
4907,"Niva Legend",1150000,107,"MT","Petrol",1
4908,"Vesta",2300000,132,"MT","Diesel",3
4909,"Samara",1650000,92,"MT","Petrol",0
4910,"Priora",3050000,137,"AT","Petrol",0
4911,"21099",950000,102,"MT","Petrol",2
4912,"Largus",750000,137,"MT","Petrol",2
4913,"2112",2400000,117,"MT","Petrol",1
4914,"XRay",1050000,102,"AT","Petrol",1
4915,"2113",1800000,137,"MT","Petrol",1
4916,"Largus",1600000,147,"MT","Petrol",0
4917,"Largus",1800000,142,"MT","Petrol",3
4918,"2111",2600000,127,"MT","Petrol",4
4919,"2110",2850000,112,"AT","Petrol",2
4920,"Vesta",3100000,137,"AT","Petrol",2
4921,"2115",1050000,147,"MT","Petrol",3
4922,"2107",9e+05,87,"MT","Petrol",1
4923,"Granta",1600000,137,"AT","Petrol",2
4924,"Samara",2050000,112,"AT","Petrol",4
4925,"2115",1600000,102,"MT","Petrol",1
4926,"Kalina",1600000,92,"AT","Petrol",5
4927,"Granta",750000,107,"MT","Petrol",0
4928,"2112",1500000,117,"AT","Petrol",0
4929,"2114",2700000,87,"MT","Petrol",1
4930,"21099",1e+06,142,"AT","Petrol",5
4931,"Oka",3150000,102,"MT","Diesel",0
4932,"2110",8e+05,122,"MT","Petrol",2
4933,"21099",2400000,147,"AT","Diesel",1
4934,"Granta",1200000,107,"MT","Petrol",2
4935,"21099",2750000,117,"MT","Petrol",0
4936,"2112",1500000,107,"MT","Petrol",1
4937,"2112",3150000,87,"AT","Petrol",2
4938,"21099",1700000,117,"MT","Petrol",1
4939,"2114",2700000,122,"MT","Diesel",3
4940,"2114",1950000,122,"MT","Petrol",4
4941,"2113",1700000,92,"MT","Petrol",3
4942,"Niva Legend",8e+05,102,"MT","Diesel",3
4943,"Niva Legend",2350000,122,"MT","Petrol",1
4944,"Largus",2800000,87,"AT","Petrol",1
4945,"Granta",1800000,102,"MT","Petrol",3
4946,"Largus",1350000,127,"MT","Petrol",1
4947,"2109",2900000,147,"AT","Petrol",1
4948,"2114",1700000,102,"MT","Petrol",0
4949,"Granta",1e+06,97,"MT","Petrol",3
4950,"Samara",2850000,122,"MT","Petrol",4
4951,"2111",2100000,107,"MT","Diesel",3
4952,"2111",2500000,92,"AT","Petrol",3
4953,"Niva Legend",1950000,112,"MT","Petrol",1
4954,"2111",2300000,117,"MT","Petrol",3
4955,"Riva",3100000,92,"AT","Petrol",3
4956,"2107",850000,97,"MT","Petrol",1
4957,"2107",1600000,127,"MT","Petrol",1
4958,"Samara",2e+06,112,"MT","Petrol",0
4959,"Niva Legend",1600000,117,"MT","Petrol",4
4960,"Granta",950000,92,"AT","Petrol",3
4961,"Priora",850000,127,"MT","Petrol",1
4962,"Niva Travel",2250000,107,"MT","Petrol",2
4963,"2112",2900000,112,"MT","Petrol",1
4964,"Niva Travel",2200000,127,"AT","Petrol",2
4965,"2110",2850000,107,"MT","Petrol",2
4966,"2110",1650000,132,"AT","Petrol",0
4967,"Niva Legend",3e+06,117,"MT","Petrol",2
4968,"Priora",1150000,107,"AT","Petrol",0
4969,"2109",7e+05,147,"MT","Petrol",3
4970,"2113",2350000,87,"AT","Petrol",2
4971,"2115",1500000,102,"MT","Petrol",0
4972,"2113",2950000,107,"MT","Petrol",1
4973,"2115",2850000,132,"MT","Petrol",0
4974,"2114",950000,87,"MT","Petrol",1
4975,"Samara",2450000,87,"MT","Petrol",0
4976,"2112",2600000,122,"MT","Petrol",0
4977,"Riva",750000,97,"AT","Diesel",2
4978,"2109",1350000,137,"AT","Petrol",2
4979,"Riva",1150000,112,"MT","Petrol",1
4980,"Oka",1750000,137,"MT","Petrol",1
4981,"Samara",2400000,122,"AT","Petrol",2
4982,"Niva Travel",2650000,132,"MT","Petrol",0
4983,"Oka",950000,102,"MT","Petrol",1
4984,"2107",1500000,132,"MT","Petrol",3
4985,"Riva",3200000,147,"AT","Petrol",3
4986,"Oka",950000,87,"MT","Petrol",0
4987,"Samara",1850000,112,"MT","Petrol",3
4988,"2110",2700000,92,"MT","Petrol",2
4989,"21099",1850000,97,"AT","Petrol",1
4990,"Kalina",1250000,147,"MT","Petrol",2
4991,"XRay",1200000,102,"AT","Petrol",0
4992,"Samara",1850000,87,"AT","Petrol",5
4993,"2110",9e+05,87,"MT","Petrol",1
4994,"Granta",1850000,142,"AT","Petrol",1
4995,"Vesta",1400000,107,"AT","Petrol",1
4996,"Kalina",2550000,92,"MT","Petrol",1
4997,"2115",1950000,97,"AT","Petrol",1
4998,"Priora",3200000,97,"AT","Petrol",2
4999,"Largus",2950000,97,"MT","Petrol",1
5000,"Riva",1400000,127,"MT","Petrol",2
5001,"2114",1050000,132,"MT","Petrol",1
5002,"2109",1800000,142,"AT","Petrol",2
5003,"XRay",1100000,142,"MT","Petrol",1
5004,"2114",2050000,122,"MT","Petrol",2
5005,"2112",2800000,132,"AT","Petrol",0
5006,"Niva Travel",2950000,92,"MT","Petrol",2
5007,"Oka",2150000,107,"AT","Diesel",1
5008,"Vesta",2e+06,87,"MT","Petrol",4
5009,"Priora",1800000,107,"MT","Petrol",3
5010,"2111",8e+05,147,"AT","Petrol",2
5011,"Granta",2e+06,147,"AT","Petrol",4
5012,"2112",2850000,92,"MT","Petrol",3
5013,"Kalina",3200000,102,"MT","Petrol",3
5014,"2109",1850000,117,"MT","Petrol",2
5015,"Oka",3150000,142,"MT","Petrol",3
5016,"XRay",2850000,122,"AT","Petrol",1
5017,"Oka",1550000,107,"MT","Petrol",2
5018,"2109",3150000,92,"AT","Petrol",1
5019,"Niva Legend",1500000,112,"AT","Petrol",4
5020,"2112",2850000,112,"MT","Petrol",2
5021,"2115",9e+05,127,"AT","Petrol",1
5022,"21099",8e+05,127,"MT","Petrol",0
5023,"2114",3e+06,122,"MT","Petrol",1
5024,"Kalina",1400000,97,"MT","Petrol",3
5025,"2111",2550000,92,"MT","Petrol",1
5026,"Granta",1850000,107,"MT","Petrol",2
5027,"2113",3100000,142,"MT","Petrol",4
5028,"Granta",2550000,112,"MT","Petrol",1
5029,"2107",2550000,102,"AT","Petrol",0
5030,"Kalina",1300000,97,"AT","Petrol",1
5031,"Kalina",7e+05,87,"MT","Petrol",1
5032,"Largus",1450000,142,"MT","Diesel",0
5033,"Riva",3150000,122,"MT","Petrol",2
5034,"Kalina",2400000,147,"MT","Diesel",1
5035,"Riva",2300000,147,"MT","Petrol",3
5036,"Kalina",1e+06,137,"MT","Petrol",2
5037,"Riva",2350000,117,"MT","Petrol",1
5038,"Kalina",2950000,92,"AT","Diesel",1
5039,"Niva Travel",1350000,112,"MT","Petrol",2
5040,"Niva Travel",2850000,122,"AT","Petrol",1
5041,"2113",1150000,87,"MT","Petrol",1
5042,"Granta",2050000,107,"MT","Petrol",0
5043,"Niva Legend",1200000,147,"MT","Petrol",0
5044,"2109",2600000,107,"MT","Petrol",5
5045,"2115",1600000,127,"AT","Petrol",2
5046,"Oka",2350000,117,"MT","Petrol",2
5047,"21099",1950000,122,"AT","Petrol",3
5048,"2113",1050000,137,"MT","Petrol",0
5049,"XRay",1300000,87,"MT","Petrol",2
5050,"2113",1500000,117,"MT","Petrol",0
5051,"2107",3200000,142,"MT","Petrol",0
5052,"2113",2950000,147,"MT","Petrol",1
5053,"2114",2300000,122,"MT","Petrol",3
5054,"2107",1500000,147,"AT","Petrol",2
5055,"Niva Legend",1300000,117,"MT","Petrol",1
5056,"2107",1050000,142,"MT","Petrol",2
5057,"Niva Travel",2800000,112,"MT","Petrol",3
5058,"Largus",1400000,92,"AT","Petrol",2
5059,"Niva Legend",2050000,127,"MT","Petrol",4
5060,"Oka",3050000,122,"AT","Petrol",1
5061,"2107",2e+06,102,"MT","Petrol",2
5062,"Niva Travel",2650000,107,"MT","Petrol",0
5063,"2107",3200000,137,"MT","Petrol",1
5064,"2110",1350000,147,"AT","Petrol",1
5065,"21099",2300000,112,"AT","Petrol",1
5066,"21099",1100000,127,"MT","Petrol",0
5067,"Priora",1700000,147,"MT","Petrol",0
5068,"2114",1650000,137,"AT","Petrol",3
5069,"2115",950000,102,"MT","Petrol",4
5070,"Riva",1950000,92,"AT","Petrol",0
5071,"2114",1800000,87,"AT","Petrol",1
5072,"2114",1600000,117,"AT","Petrol",4
5073,"XRay",2950000,122,"MT","Petrol",1
5074,"Niva Travel",3e+06,127,"MT","Petrol",2
5075,"Riva",2850000,147,"MT","Petrol",2
5076,"Kalina",1e+06,102,"MT","Petrol",2
5077,"Riva",850000,127,"MT","Diesel",0
5078,"2110",2600000,117,"MT","Petrol",2
5079,"Vesta",1200000,137,"AT","Petrol",3
5080,"2115",2050000,92,"AT","Petrol",0
5081,"2112",2550000,112,"MT","Petrol",3
5082,"2113",850000,137,"MT","Diesel",1
5083,"Vesta",2650000,107,"AT","Petrol",1
5084,"Granta",2900000,122,"MT","Petrol",4
5085,"XRay",3200000,92,"MT","Petrol",1
5086,"Oka",2450000,122,"AT","Petrol",3
5087,"Riva",2750000,122,"MT","Petrol",4
5088,"2114",2650000,122,"AT","Petrol",1
5089,"2110",1800000,127,"AT","Petrol",4
5090,"Riva",2450000,137,"MT","Petrol",0
5091,"Granta",1450000,147,"MT","Petrol",1
5092,"2111",1650000,102,"MT","Petrol",2
5093,"Niva Legend",950000,122,"MT","Petrol",0
5094,"2111",8e+05,127,"MT","Petrol",1
5095,"Priora",3e+06,102,"MT","Petrol",1
5096,"2107",2e+06,127,"MT","Petrol",0
5097,"XRay",1750000,132,"AT","Petrol",2
5098,"21099",1250000,142,"AT","Petrol",3
5099,"Largus",2350000,97,"MT","Petrol",3
5100,"Largus",850000,107,"AT","Petrol",3
5101,"2113",1e+06,112,"MT","Petrol",1
5102,"Riva",1450000,117,"MT","Petrol",2
5103,"2115",1450000,142,"MT","Petrol",5
5104,"Kalina",3150000,87,"MT","Petrol",1
5105,"21099",2500000,132,"AT","Petrol",3
5106,"2114",1750000,122,"AT","Petrol",1
5107,"Niva Travel",1750000,102,"MT","Petrol",1
5108,"Granta",1650000,87,"AT","Petrol",2
5109,"Priora",7e+05,127,"AT","Petrol",4
5110,"21099",2500000,132,"MT","Petrol",3
5111,"Largus",2e+06,117,"AT","Petrol",3
5112,"Niva Legend",2700000,142,"MT","Petrol",2
5113,"Priora",3050000,127,"AT","Petrol",2
5114,"2109",7e+05,117,"MT","Petrol",1
5115,"Oka",2600000,97,"MT","Diesel",2
5116,"Oka",1500000,137,"AT","Petrol",4
5117,"Largus",1250000,147,"MT","Petrol",2
5118,"2107",2500000,102,"AT","Petrol",1
5119,"Niva Travel",2800000,122,"AT","Petrol",0
5120,"Niva Travel",1100000,102,"MT","Petrol",2
5121,"Kalina",1700000,102,"MT","Petrol",1
5122,"2111",2950000,107,"MT","Petrol",2
5123,"2110",1100000,112,"AT","Petrol",5
5124,"Riva",9e+05,102,"MT","Petrol",1
5125,"2114",2900000,97,"MT","Petrol",1
5126,"Granta",2950000,87,"AT","Petrol",2
5127,"Niva Travel",3150000,97,"MT","Petrol",2
5128,"2110",1500000,97,"MT","Petrol",3
5129,"2111",2150000,112,"MT","Petrol",0
5130,"Niva Legend",2300000,117,"MT","Petrol",0
5131,"Samara",1850000,142,"MT","Petrol",1
5132,"Vesta",9e+05,147,"MT","Petrol",1
5133,"Niva Travel",2950000,112,"AT","Petrol",3
5134,"Kalina",850000,117,"MT","Petrol",1
5135,"2112",1800000,122,"MT","Petrol",3
5136,"2113",1200000,87,"MT","Diesel",1
5137,"21099",2950000,92,"MT","Petrol",2
5138,"2111",1e+06,122,"AT","Petrol",1
5139,"XRay",9e+05,117,"MT","Petrol",4
5140,"2114",2550000,92,"MT","Petrol",0
5141,"2113",1200000,107,"MT","Petrol",3
5142,"Niva Travel",2950000,132,"MT","Petrol",2
5143,"XRay",2150000,127,"AT","Petrol",5
5144,"Largus",1650000,132,"MT","Petrol",1
5145,"Niva Legend",2600000,112,"AT","Petrol",0
5146,"2107",2250000,127,"MT","Petrol",2
5147,"2109",2200000,102,"MT","Petrol",2
5148,"2110",1550000,117,"MT","Petrol",0
5149,"2113",1950000,127,"MT","Diesel",3
5150,"2107",950000,127,"AT","Petrol",2
5151,"Niva Legend",2350000,132,"MT","Petrol",1
5152,"2109",2950000,117,"MT","Diesel",3
5153,"Niva Travel",850000,122,"MT","Petrol",1
5154,"Riva",1200000,147,"MT","Petrol",2
5155,"2112",1350000,132,"MT","Diesel",2
5156,"Largus",1200000,142,"MT","Petrol",0
5157,"2111",3100000,137,"AT","Petrol",4
5158,"2109",1900000,137,"MT","Petrol",1
5159,"Oka",2200000,147,"MT","Petrol",1
5160,"Oka",8e+05,142,"MT","Petrol",2
5161,"Priora",2650000,102,"MT","Petrol",4
5162,"2114",3150000,97,"MT","Petrol",0
5163,"2107",1800000,87,"MT","Petrol",0
5164,"2109",2900000,107,"MT","Petrol",2
5165,"Niva Travel",1250000,147,"AT","Petrol",3
5166,"Priora",1500000,87,"MT","Petrol",1
5167,"Largus",2100000,127,"MT","Petrol",3
5168,"2115",2100000,137,"AT","Petrol",1
5169,"2114",950000,147,"MT","Petrol",0
5170,"2113",1450000,147,"MT","Petrol",3
5171,"2112",1600000,132,"MT","Petrol",1
5172,"Oka",1300000,142,"AT","Petrol",4
5173,"2111",2900000,92,"AT","Petrol",2
5174,"2110",1450000,102,"MT","Petrol",0
5175,"Samara",2350000,132,"MT","Petrol",3
5176,"21099",2800000,127,"MT","Petrol",2
5177,"Riva",2600000,117,"MT","Petrol",4
5178,"2111",2950000,142,"MT","Diesel",5
5179,"2107",1300000,102,"MT","Petrol",1
5180,"Samara",2500000,92,"MT","Petrol",4
5181,"Samara",8e+05,137,"AT","Petrol",0
5182,"2115",2250000,117,"AT","Petrol",2
5183,"Samara",1550000,87,"MT","Petrol",1
5184,"Priora",8e+05,87,"AT","Petrol",2
5185,"21099",1e+06,147,"MT","Petrol",1
5186,"Riva",1750000,147,"MT","Petrol",2
5187,"Riva",1750000,107,"MT","Petrol",1
5188,"2115",3050000,97,"MT","Petrol",2
5189,"2112",1800000,102,"MT","Diesel",1
5190,"Niva Legend",2900000,92,"MT","Petrol",2
5191,"2111",2800000,112,"MT","Petrol",4
5192,"Vesta",1300000,102,"MT","Petrol",1
5193,"2113",7e+05,92,"MT","Petrol",5
5194,"Priora",2850000,117,"AT","Diesel",2
5195,"2114",1100000,147,"AT","Petrol",0
5196,"Niva Travel",1950000,127,"AT","Petrol",1
5197,"Oka",3200000,97,"AT","Diesel",4
5198,"21099",1950000,132,"MT","Petrol",2
5199,"2114",9e+05,102,"MT","Petrol",3
5200,"2110",2100000,127,"MT","Petrol",1
5201,"Granta",1200000,102,"MT","Petrol",0
5202,"Oka",2100000,102,"MT","Petrol",1
5203,"2107",1600000,137,"MT","Petrol",0
5204,"Oka",1500000,87,"MT","Petrol",4
5205,"2115",3e+06,122,"MT","Petrol",0
5206,"2107",2750000,147,"AT","Petrol",3
5207,"2109",2900000,127,"MT","Petrol",0
5208,"21099",1550000,107,"MT","Petrol",5
5209,"Kalina",1750000,92,"AT","Diesel",0
5210,"2113",850000,112,"MT","Petrol",1
5211,"2110",2450000,107,"MT","Petrol",2
5212,"Samara",1100000,142,"MT","Petrol",2
5213,"XRay",8e+05,122,"MT","Petrol",0
5214,"Vesta",1900000,87,"MT","Petrol",4
5215,"XRay",9e+05,92,"MT","Petrol",0
5216,"2107",1500000,97,"MT","Petrol",1
5217,"2113",2100000,132,"MT","Diesel",0
5218,"2109",3050000,92,"MT","Petrol",0
5219,"Largus",850000,142,"AT","Petrol",0
5220,"21099",2650000,97,"MT","Petrol",3
5221,"Vesta",1700000,117,"MT","Petrol",3
5222,"2113",1e+06,117,"MT","Petrol",2
5223,"2115",1700000,97,"MT","Petrol",1
5224,"Riva",2500000,122,"AT","Petrol",2
5225,"Riva",2850000,142,"MT","Petrol",2
5226,"2113",2800000,112,"MT","Petrol",0
5227,"Samara",3050000,92,"AT","Petrol",2
5228,"Niva Legend",1800000,147,"AT","Petrol",1
5229,"Priora",2300000,117,"MT","Petrol",2
5230,"XRay",3150000,97,"MT","Petrol",0
5231,"Kalina",1050000,87,"MT","Petrol",1
5232,"Kalina",2450000,117,"MT","Diesel",3
5233,"Largus",2e+06,132,"AT","Petrol",1
5234,"Kalina",1300000,107,"MT","Petrol",1
5235,"2112",2450000,132,"MT","Petrol",2
5236,"2111",1100000,87,"AT","Diesel",2
5237,"2110",1800000,112,"MT","Petrol",1
5238,"2110",3150000,102,"AT","Petrol",1
5239,"2114",8e+05,112,"MT","Petrol",2
5240,"Oka",3100000,112,"MT","Petrol",0
5241,"Niva Travel",2300000,112,"MT","Petrol",1
5242,"2110",2400000,122,"MT","Diesel",0
5243,"Kalina",3200000,92,"MT","Petrol",0
5244,"Riva",1150000,87,"MT","Petrol",1
5245,"Vesta",1250000,102,"MT","Petrol",2
5246,"Samara",750000,147,"MT","Petrol",2
5247,"Priora",2e+06,97,"AT","Diesel",1
5248,"2107",1200000,107,"MT","Petrol",2
5249,"Riva",3e+06,137,"AT","Petrol",2
5250,"Granta",2400000,127,"AT","Petrol",1
5251,"2111",750000,112,"MT","Petrol",3
5252,"Riva",2850000,112,"MT","Petrol",2
5253,"Vesta",1100000,87,"MT","Diesel",4
5254,"XRay",3050000,87,"AT","Petrol",1
5255,"Priora",1400000,132,"MT","Petrol",3
5256,"2109",1950000,87,"AT","Petrol",3
5257,"Niva Travel",2250000,112,"MT","Petrol",2
5258,"Largus",2750000,102,"MT","Diesel",2
5259,"2113",2150000,122,"MT","Petrol",1
5260,"Priora",1150000,117,"MT","Petrol",0
5261,"2110",2300000,142,"MT","Petrol",1
5262,"2107",1150000,137,"MT","Diesel",2
5263,"Largus",950000,142,"MT","Petrol",1
5264,"Priora",2150000,122,"MT","Petrol",0
5265,"2114",1250000,137,"MT","Petrol",4
5266,"Kalina",9e+05,117,"AT","Petrol",0
5267,"2114",1350000,127,"MT","Petrol",1
5268,"Granta",1700000,112,"AT","Petrol",1
5269,"Samara",2800000,142,"MT","Petrol",1
5270,"XRay",1050000,137,"MT","Petrol",2
5271,"2115",1450000,92,"MT","Petrol",0
5272,"Samara",1150000,142,"MT","Diesel",4
5273,"Priora",950000,122,"MT","Petrol",1
5274,"Riva",2350000,132,"MT","Petrol",3
5275,"XRay",2050000,107,"AT","Petrol",2
5276,"2115",2350000,147,"MT","Petrol",0
5277,"2109",1800000,87,"MT","Petrol",2
5278,"Granta",2550000,142,"MT","Petrol",0
5279,"Vesta",750000,102,"MT","Petrol",0
5280,"Vesta",2500000,87,"AT","Petrol",1
5281,"Riva",2100000,137,"MT","Petrol",1
5282,"Priora",1200000,147,"MT","Diesel",2
5283,"2114",2e+06,132,"AT","Petrol",3
5284,"2107",2950000,112,"AT","Petrol",1
5285,"2114",1100000,122,"MT","Petrol",1
5286,"Kalina",1800000,142,"MT","Petrol",2
5287,"Largus",2e+06,132,"AT","Petrol",0
5288,"Granta",750000,102,"MT","Petrol",0
5289,"XRay",2350000,142,"MT","Petrol",4
5290,"2107",3150000,137,"AT","Petrol",0
5291,"Samara",1800000,107,"MT","Petrol",1
5292,"Oka",2200000,112,"MT","Petrol",3
5293,"2107",1550000,132,"MT","Petrol",1
5294,"Largus",1050000,137,"MT","Diesel",1
5295,"Kalina",1850000,147,"MT","Petrol",5
5296,"2114",950000,142,"MT","Petrol",2
5297,"Niva Legend",1050000,137,"MT","Petrol",2
5298,"Oka",2150000,112,"AT","Diesel",0
5299,"2115",750000,97,"MT","Petrol",2
5300,"Vesta",2e+06,87,"MT","Petrol",2
5301,"2109",2e+06,142,"MT","Petrol",1
5302,"XRay",1350000,97,"AT","Petrol",3
5303,"Riva",2200000,147,"MT","Petrol",0
5304,"2113",2150000,92,"MT","Petrol",1
5305,"Niva Travel",1e+06,132,"MT","Petrol",1
5306,"Niva Legend",2900000,137,"MT","Petrol",2
5307,"2114",2750000,117,"MT","Petrol",2
5308,"21099",2e+06,127,"AT","Petrol",2
5309,"Granta",1200000,107,"MT","Petrol",1
5310,"Priora",1800000,97,"AT","Petrol",4
5311,"21099",750000,127,"MT","Petrol",0
5312,"Niva Travel",1750000,107,"MT","Petrol",4
5313,"2107",2350000,117,"AT","Petrol",4
5314,"2112",1550000,132,"MT","Petrol",1
5315,"21099",9e+05,132,"MT","Petrol",2
5316,"2109",1850000,127,"MT","Petrol",1
5317,"2114",2750000,87,"AT","Diesel",1
5318,"Largus",1150000,137,"MT","Diesel",5
5319,"2111",7e+05,127,"AT","Petrol",1
5320,"Samara",1550000,137,"AT","Diesel",2
5321,"2115",2200000,122,"MT","Petrol",1
5322,"2113",2100000,137,"MT","Petrol",1
5323,"2113",1600000,142,"AT","Petrol",0
5324,"Vesta",1500000,122,"MT","Petrol",2
5325,"Oka",1150000,102,"MT","Petrol",5
5326,"XRay",1250000,137,"MT","Petrol",4
5327,"Niva Legend",2200000,147,"AT","Petrol",1
5328,"2115",2700000,127,"MT","Petrol",2
5329,"2113",2150000,147,"AT","Petrol",2
5330,"Priora",2650000,132,"MT","Petrol",3
5331,"Priora",1300000,117,"MT","Petrol",3
5332,"2107",950000,132,"AT","Diesel",2
5333,"Samara",2850000,107,"MT","Petrol",0
5334,"2109",2e+06,147,"AT","Petrol",0
5335,"Granta",2550000,92,"MT","Diesel",4
5336,"Granta",8e+05,122,"MT","Petrol",0
5337,"2112",1600000,97,"MT","Petrol",1
5338,"2113",2400000,142,"MT","Petrol",1
5339,"Riva",1550000,87,"MT","Petrol",1
5340,"Niva Travel",1450000,97,"AT","Petrol",4
5341,"Niva Travel",8e+05,127,"MT","Petrol",4
5342,"Samara",1150000,92,"MT","Petrol",0
5343,"Oka",1500000,142,"MT","Petrol",5
5344,"2110",2700000,137,"MT","Petrol",0
5345,"21099",8e+05,117,"MT","Petrol",5
5346,"2110",1600000,97,"MT","Petrol",0
5347,"Kalina",2700000,147,"MT","Petrol",2
5348,"Granta",3100000,137,"MT","Petrol",2
5349,"Kalina",7e+05,117,"MT","Petrol",1
5350,"Niva Travel",1e+06,107,"AT","Petrol",3
5351,"Riva",1950000,127,"MT","Petrol",1
5352,"Priora",1e+06,132,"MT","Petrol",1
5353,"2107",2650000,107,"MT","Petrol",1
5354,"21099",1750000,147,"MT","Petrol",1
5355,"2107",2500000,127,"AT","Petrol",3
5356,"Kalina",9e+05,92,"MT","Diesel",5
5357,"2110",1650000,102,"MT","Petrol",0
5358,"2112",3150000,137,"MT","Petrol",2
5359,"2115",1850000,132,"MT","Petrol",3
5360,"Priora",8e+05,92,"MT","Petrol",4
5361,"2107",8e+05,142,"AT","Petrol",3
5362,"2115",2300000,147,"AT","Petrol",2
5363,"2114",1700000,137,"MT","Petrol",4
5364,"Largus",1300000,87,"AT","Petrol",2
5365,"2110",750000,147,"AT","Petrol",2
5366,"21099",2750000,122,"MT","Petrol",3
5367,"Largus",2700000,97,"AT","Petrol",0
5368,"Vesta",1050000,127,"MT","Petrol",2
5369,"XRay",2100000,117,"MT","Petrol",1
5370,"Niva Legend",2550000,107,"AT","Petrol",4
5371,"2114",2200000,87,"AT","Petrol",4
5372,"Niva Legend",2250000,92,"MT","Diesel",0
5373,"Priora",2900000,92,"MT","Petrol",3
5374,"2113",1200000,102,"MT","Petrol",1
5375,"Vesta",7e+05,102,"MT","Petrol",3
5376,"Largus",1400000,127,"MT","Petrol",2
5377,"2107",1750000,87,"AT","Petrol",3
5378,"Largus",1300000,97,"AT","Petrol",1
5379,"Vesta",2200000,97,"MT","Petrol",0
5380,"2110",3200000,122,"MT","Petrol",1
5381,"Vesta",3100000,112,"MT","Petrol",0
5382,"Kalina",2400000,97,"MT","Petrol",0
5383,"XRay",1150000,132,"MT","Petrol",0
5384,"2114",2450000,142,"MT","Petrol",3
5385,"2107",3100000,97,"AT","Petrol",2
5386,"2109",3100000,107,"AT","Petrol",1
5387,"Vesta",2350000,87,"MT","Petrol",3
5388,"2115",3050000,122,"MT","Petrol",0
5389,"2111",2450000,142,"MT","Petrol",0
5390,"2111",850000,87,"MT","Diesel",5
5391,"2113",3100000,92,"MT","Diesel",2
5392,"2112",2550000,97,"AT","Petrol",2
5393,"2114",3e+06,92,"MT","Petrol",2
5394,"2112",3050000,102,"AT","Petrol",1
5395,"Samara",2250000,117,"MT","Petrol",0
5396,"2110",2700000,142,"MT","Petrol",5
