purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options
5174,201507,48,M,240000.0,2022-01-01,республика татарстан,2110,1450000.0,102,MT,Petrol,0
5175,201214,52,M,634000.0,2021-05-01,республика татарстан,samara,2350000.0,132,MT,Petrol,3
5176,201277,59,M,240000.0,2021-03-01,самарская область,21099,2800000.0,127,MT,Petrol,2
5177,201582,53,M,240000.0,2022-09-01,пермский край,riva,2600000.0,117,MT,Petrol,4
5178,198621,42,M,240000.0,2022-06-01,республика башкортостан,2111,2950000.0,142,MT,Diesel,5
5179,197689,55,M,294000.0,2022-08-01,нижегородская область,2107,1300000.0,102,MT,Petrol,1
5180,202187,41,M,478000.0,2021-09-01,самарская область,samara,2500000.0,92,MT,Petrol,4
5181,198180,50,M,240000.0,2021-05-01,нижегородская область,samara,800000.0,137,AT,Petrol,0
5182,200552,47,M,848000.0,2022-08-01,пермский край,2115,2250000.0,117,AT,Petrol,2
5183,198300,59,M,479000.0,2022-06-01,кировская область,samara,1550000.0,87,MT,Petrol,1
5184,197477,52,F,514000.0,2021-02-01,кировская область,priora,800000.0,87,AT,Petrol,2
5185,200590,40,M,671000.0,2023-01-01,республика татарстан,21099,1000000.0,147,MT,Petrol,1
5186,200959,51,M,487000.0,2022-05-01,ульяновская область,riva,1750000.0,147,MT,Petrol,2
5187,201340,57,M,284000.0,2021-07-01,нижегородская область,riva,1750000.0,107,MT,Petrol,1
5188,200312,40,M,285000.0,2022-11-01,республика башкортостан,2115,3050000.0,97,MT,Petrol,2
5189,197461,44,M,442000.0,2022-04-01,республика башкортостан,2112,1800000.0,102,MT,Diesel,1
5190,199467,42,M,474000.0,2022-10-01,пензенская область,niva legend,2900000.0,92,MT,Petrol,2
5191,198308,47,M,313000.0,2023-01-01,кировская область,2111,2800000.0,112,MT,Petrol,4
5192,198105,44,M,310000.0,2023-02-01,нижегородская область,vesta,1300000.0,102,MT,Petrol,1
5193,201400,56,M,642000.0,2023-11-01,нижегородская область,2113,700000.0,92,MT,Petrol,5
5194,197895,50,M,284000.0,2022-08-01,чувашская республика,priora,2850000.0,117,AT,Diesel,2
5195,199946,59,M,282000.0,2022-01-01,республика башкортостан,2114,1100000.0,147,AT,Petrol,0
5196,202001,53,M,352000.0,2021-01-01,республика татарстан,niva travel,1950000.0,127,AT,Petrol,1
5197,200954,49,F,496000.0,2021-07-01,республика мордовия,oka,3200000.0,97,AT,Diesel,4
5198,198387,47,M,240000.0,2022-05-01,оренбургская область,21099,1950000.0,132,MT,Petrol,2
5199,202394,58,F,396000.0,2023-01-01,кировская область,2114,900000.0,102,MT,Petrol,3
5200,199633,56,M,597000.0,2023-04-01,самарская область,2110,2100000.0,127,MT,Petrol,1
5201,199350,53,M,240000.0,2022-04-01,республика башкортостан,granta,1200000.0,102,MT,Petrol,0
5202,201120,44,M,320000.0,2021-02-01,саратовская область,oka,2100000.0,102,MT,Petrol,1
5203,197995,53,M,384000.0,2021-08-01,нижегородская область,2107,1600000.0,137,MT,Petrol,0
5204,201072,48,M,240000.0,2022-06-01,республика татарстан,oka,1500000.0,87,MT,Petrol,4
5205,201295,43,M,288000.0,2022-12-01,саратовская область,2115,3000000.0,122,MT,Petrol,0
5206,199673,48,M,556000.0,2023-08-01,самарская область,2107,2750000.0,147,AT,Petrol,3
5207,199494,61,M,240000.0,2023-12-01,республика татарстан,2109,2900000.0,127,MT,Petrol,0
5208,199938,51,M,318000.0,2023-01-01,ульяновская область,21099,1550000.0,107,MT,Petrol,5
5209,200687,41,M,301000.0,2022-09-01,пермский край,kalina,1750000.0,92,AT,Diesel,0
5210,201861,34,M,655000.0,2023-04-01,самарская область,2113,850000.0,112,MT,Petrol,1
5211,198202,51,M,365000.0,2022-01-01,республика мордовия,2110,2450000.0,107,MT,Petrol,2
5212,201234,42,M,1294000.0,2021-07-01,нижегородская область,samara,1100000.0,142,MT,Petrol,2
5213,201456,44,M,240000.0,2023-04-01,республика башкортостан,xray,800000.0,122,MT,Petrol,0
5214,199018,58,M,240000.0,2021-08-01,нижегородская область,vesta,1900000.0,87,MT,Petrol,4
5215,198366,54,M,753000.0,2022-11-01,оренбургская область,xray,900000.0,92,MT,Petrol,0
5216,199755,46,F,240000.0,2021-02-01,саратовская область,2107,1500000.0,97,MT,Petrol,1
5217,199309,60,M,539000.0,2022-11-01,пензенская область,2113,2100000.0,132,MT,Diesel,0
5218,200257,42,M,372000.0,2023-07-01,республика татарстан,2109,3050000.0,92,MT,Petrol,0
5219,200126,45,M,406000.0,2022-02-01,республика башкортостан,largus,850000.0,142,AT,Petrol,0
5220,198819,52,M,506000.0,2021-11-01,чувашская республика,21099,2650000.0,97,MT,Petrol,3
5221,200805,45,F,240000.0,2021-06-01,саратовская область,vesta,1700000.0,117,MT,Petrol,3
5222,198862,51,M,1746000.0,2021-01-01,нижегородская область,2113,1000000.0,117,MT,Petrol,2
5223,198664,59,M,492000.0,2023-10-01,самарская область,2115,1700000.0,97,MT,Petrol,1
5224,200930,50,M,240000.0,2022-02-01,нижегородская область,riva,2500000.0,122,AT,Petrol,2
5225,200841,57,M,313000.0,2021-02-01,самарская область,riva,2850000.0,142,MT,Petrol,2
5226,201091,44,M,240000.0,2022-10-01,самарская область,2113,2800000.0,112,MT,Petrol,0
5227,199392,47,M,368000.0,2021-04-01,республика татарстан,samara,3050000.0,92,AT,Petrol,2
5228,199170,53,M,328000.0,2021-04-01,республика башкортостан,niva legend,1800000.0,147,AT,Petrol,1
5229,199027,52,M,877000.0,2023-12-01,нижегородская область,priora,2300000.0,117,MT,Petrol,2
5230,199736,51,M,295000.0,2021-08-01,удмуртская республика,xray,3150000.0,97,MT,Petrol,0
5231,202035,52,M,431000.0,2022-12-01,республика татарстан,kalina,1050000.0,87,MT,Petrol,1
5232,200309,60,M,240000.0,2021-06-01,республика татарстан,kalina,2450000.0,117,MT,Diesel,3
5233,200360,61,M,314000.0,2023-12-01,республика марий эл,largus,2000000.0,132,AT,Petrol,1
5234,201327,58,M,672000.0,2022-10-01,чувашская республика,kalina,1300000.0,107,MT,Petrol,1
5235,197842,57,M,501000.0,2021-08-01,пермский край,2112,2450000.0,132,MT,Petrol,2
5236,200981,41,M,880000.0,2021-07-01,республика башкортостан,2111,1100000.0,87,AT,Diesel,2
5237,198658,48,M,422000.0,2021-03-01,республика башкортостан,2110,1800000.0,112,MT,Petrol,1
5238,198221,51,M,341000.0,2022-12-01,республика башкортостан,2110,3150000.0,102,AT,Petrol,1
5239,200154,51,M,416000.0,2021-10-01,республика башкортостан,2114,800000.0,112,MT,Petrol,2
5240,197496,51,M,278000.0,2021-09-01,самарская область,oka,3100000.0,112,MT,Petrol,0
5241,197475,48,M,240000.0,2021-02-01,оренбургская область,niva travel,2300000.0,112,MT,Petrol,1
5242,200503,53,M,449000.0,2021-09-01,нижегородская область,2110,2400000.0,122,MT,Diesel,0
5243,201571,52,F,240000.0,2022-07-01,самарская область,kalina,3200000.0,92,MT,Petrol,0
5244,202345,59,M,485000.0,2022-09-01,самарская область,riva,1150000.0,87,MT,Petrol,1
5245,201866,52,F,628000.0,2022-10-01,пензенская область,vesta,1250000.0,102,MT,Petrol,2
5246,200311,45,M,395000.0,2022-05-01,самарская область,samara,750000.0,147,MT,Petrol,2
5247,202026,48,M,457000.0,2022-10-01,пермский край,priora,2000000.0,97,AT,Diesel,1
5248,198533,58,M,602000.0,2023-01-01,республика башкортостан,2107,1200000.0,107,MT,Petrol,2
5249,202385,59,M,262000.0,2022-03-01,нижегородская область,riva,3000000.0,137,AT,Petrol,2
5250,201090,54,M,278000.0,2021-09-01,республика мордовия,granta,2400000.0,127,AT,Petrol,1
5251,202193,50,M,847000.0,2021-02-01,республика башкортостан,2111,750000.0,112,MT,Petrol,3
5252,197703,62,M,699000.0,2021-03-01,нижегородская область,riva,2850000.0,112,MT,Petrol,2
5253,201276,54,M,1003000.0,2022-07-01,пермский край,vesta,1100000.0,87,MT,Diesel,4
5254,198324,56,M,446000.0,2022-10-01,кировская область,xray,3050000.0,87,AT,Petrol,1
5255,202277,50,M,575000.0,2021-10-01,кировская область,priora,1400000.0,132,MT,Petrol,3
5256,197829,56,M,354000.0,2021-09-01,удмуртская республика,2109,1950000.0,87,AT,Petrol,3
5257,201467,49,M,683000.0,2021-09-01,республика татарстан,niva travel,2250000.0,112,MT,Petrol,2
5258,201465,49,M,240000.0,2022-09-01,республика татарстан,largus,2750000.0,102,MT,Diesel,2
5259,201996,56,M,362000.0,2022-01-01,самарская область,2113,2150000.0,122,MT,Petrol,1
5260,201596,46,M,470000.0,2021-04-01,самарская область,priora,1150000.0,117,MT,Petrol,0
5261,198896,50,M,305000.0,2022-02-01,республика татарстан,2110,2300000.0,142,MT,Petrol,1
5262,202207,51,M,901000.0,2021-01-01,удмуртская республика,2107,1150000.0,137,MT,Diesel,2
5263,198012,59,M,269000.0,2022-08-01,пермский край,largus,950000.0,142,MT,Petrol,1
5264,198177,41,M,840000.0,2021-01-01,саратовская область,priora,2150000.0,122,MT,Petrol,0
5265,198982,52,M,452000.0,2023-12-01,республика мордовия,2114,1250000.0,137,MT,Petrol,4
5266,201999,49,M,294000.0,2021-09-01,республика татарстан,kalina,900000.0,117,AT,Petrol,0
5267,200119,57,M,240000.0,2023-10-01,республика башкортостан,2114,1350000.0,127,MT,Petrol,1
5268,202117,46,F,387000.0,2021-03-01,республика башкортостан,granta,1700000.0,112,AT,Petrol,1
5269,197688,56,M,304000.0,2022-07-01,оренбургская область,samara,2800000.0,142,MT,Petrol,1
5270,200889,55,M,240000.0,2021-12-01,оренбургская область,xray,1050000.0,137,MT,Petrol,2
5271,202374,36,M,602000.0,2021-06-01,пермский край,2115,1450000.0,92,MT,Petrol,0
5272,201107,52,M,808000.0,2021-12-01,пермский край,samara,1150000.0,142,MT,Diesel,4
5273,201709,49,M,587000.0,2022-09-01,саратовская область,priora,950000.0,122,MT,Petrol,1
5274,199123,51,M,578000.0,2023-06-01,удмуртская республика,riva,2350000.0,132,MT,Petrol,3
5275,199944,55,M,590000.0,2021-06-01,саратовская область,xray,2050000.0,107,AT,Petrol,2
5276,200403,45,F,409000.0,2023-11-01,кировская область,2115,2350000.0,147,MT,Petrol,0
5277,199742,57,M,556000.0,2023-10-01,чувашская республика,2109,1800000.0,87,MT,Petrol,2
5278,201756,56,M,318000.0,2022-01-01,нижегородская область,granta,2550000.0,142,MT,Petrol,0
5279,201718,62,M,613000.0,2021-07-01,пермский край,vesta,750000.0,102,MT,Petrol,0
5280,200151,45,M,258000.0,2021-02-01,оренбургская область,vesta,2500000.0,87,AT,Petrol,1
5281,201593,53,M,583000.0,2023-08-01,республика марий эл,riva,2100000.0,137,MT,Petrol,1
5282,199969,53,M,380000.0,2022-11-01,саратовская область,priora,1200000.0,147,MT,Diesel,2
5283,198818,46,M,481000.0,2023-02-01,самарская область,2114,2000000.0,132,AT,Petrol,3
5284,200135,49,M,287000.0,2021-07-01,республика башкортостан,2107,2950000.0,112,AT,Petrol,1
5285,197708,45,M,579000.0,2023-09-01,пермский край,2114,1100000.0,122,MT,Petrol,1
5286,199910,57,M,337000.0,2021-11-01,чувашская республика,kalina,1800000.0,142,MT,Petrol,2
5287,197870,60,F,442000.0,2023-01-01,пензенская область,largus,2000000.0,132,AT,Petrol,0
5288,201012,56,M,515000.0,2022-10-01,республика татарстан,granta,750000.0,102,MT,Petrol,0
5289,198583,47,M,253000.0,2022-04-01,саратовская область,xray,2350000.0,142,MT,Petrol,4
5290,201036,46,M,456000.0,2021-01-01,ульяновская область,2107,3150000.0,137,AT,Petrol,0
5291,199295,35,M,240000.0,2023-02-01,республика башкортостан,samara,1800000.0,107,MT,Petrol,1
5292,198427,44,M,348000.0,2021-10-01,республика башкортостан,oka,2200000.0,112,MT,Petrol,3
5293,199088,59,M,664000.0,2022-01-01,самарская область,2107,1550000.0,132,MT,Petrol,1
5294,199309,41,M,575000.0,2021-06-01,пермский край,largus,1050000.0,137,MT,Diesel,1
5295,201724,61,M,240000.0,2021-11-01,нижегородская область,kalina,1850000.0,147,MT,Petrol,5
5296,201286,57,M,240000.0,2021-12-01,чувашская республика,2114,950000.0,142,MT,Petrol,2
5297,199870,39,M,240000.0,2023-09-01,республика мордовия,niva legend,1050000.0,137,MT,Petrol,2
5298,198665,52,M,240000.0,2022-08-01,республика татарстан,oka,2150000.0,112,AT,Diesel,0
5299,198001,49,M,240000.0,2021-08-01,нижегородская область,2115,750000.0,97,MT,Petrol,2
5300,201337,53,M,279000.0,2021-05-01,республика башкортостан,vesta,2000000.0,87,MT,Petrol,2
5301,198340,51,M,449000.0,2021-07-01,нижегородская область,2109,2000000.0,142,MT,Petrol,1
5302,198143,54,M,240000.0,2021-01-01,нижегородская область,xray,1350000.0,97,AT,Petrol,3
5303,202329,37,M,1458000.0,2023-07-01,республика башкортостан,riva,2200000.0,147,MT,Petrol,0
5304,199636,49,M,240000.0,2022-02-01,республика мордовия,2113,2150000.0,92,MT,Petrol,1
5305,202090,59,M,430000.0,2021-10-01,нижегородская область,niva travel,1000000.0,132,MT,Petrol,1
5306,201050,42,M,572000.0,2023-11-01,нижегородская область,niva legend,2900000.0,137,MT,Petrol,2
5307,199381,40,F,1288000.0,2022-07-01,нижегородская область,2114,2750000.0,117,MT,Petrol,2
5308,201673,48,M,332000.0,2023-11-01,саратовская область,21099,2000000.0,127,AT,Petrol,2
5309,201088,50,M,989000.0,2021-01-01,республика башкортостан,granta,1200000.0,107,MT,Petrol,1
5310,200194,40,M,677000.0,2023-06-01,республика башкортостан,priora,1800000.0,97,AT,Petrol,4
5311,201912,53,F,733000.0,2022-06-01,саратовская область,21099,750000.0,127,MT,Petrol,0
5312,201768,32,F,1056000.0,2022-03-01,удмуртская республика,niva travel,1750000.0,107,MT,Petrol,4
5313,200601,45,M,250000.0,2023-11-01,нижегородская область,2107,2350000.0,117,AT,Petrol,4
